female_dominated,model,conversation,male_implicit0_prob,female_implicit0_prob,diverse_implicit0_prob,male_implicit0,female_implicit0,diverse_implicit0,male_implicit1_prob,female_implicit1_prob,diverse_implicit1_prob,male_implicit1,female_implicit1,diverse_implicit1,male_implicit2_prob,female_implicit2_prob,diverse_implicit2_prob,male_implicit2,female_implicit2,diverse_implicit2,male_implicit3_prob,female_implicit3_prob,diverse_implicit3_prob,male_implicit3,female_implicit3,diverse_implicit3,male_implicit4_prob,female_implicit4_prob,diverse_implicit4_prob,male_implicit4,female_implicit4,diverse_implicit4,female_ratio,debiasing_prompt_id,male_met-met,male_friend,male_talk-met,female_met-met,female_friend,female_talk-met,diverse_met-met,diverse_friend,diverse_talk-met,male_met-met_prob,female_met-met_prob,diverse_met-met_prob,male_friend_prob,female_friend_prob,diverse_friend_prob,male_talk-met_prob,female_talk-met_prob,diverse_talk-met_prob,male_implicit5_prob,female_implicit5_prob,diverse_implicit5_prob,male_implicit5,female_implicit5,diverse_implicit5,male_implicit6_prob,female_implicit6_prob,diverse_implicit6_prob,male_implicit6,female_implicit6,diverse_implicit6,male_implicit7_prob,female_implicit7_prob,diverse_implicit7_prob,male_implicit7,female_implicit7,diverse_implicit7,male_implicit8_prob,female_implicit8_prob,diverse_implicit8_prob,male_implicit8,female_implicit8,diverse_implicit8,male_implicit9_prob,female_implicit9_prob,diverse_implicit9_prob,male_implicit9,female_implicit9,diverse_implicit9,male_implicit10_prob,female_implicit10_prob,diverse_implicit10_prob,male_implicit10,female_implicit10,diverse_implicit10,male_implicit11_prob,female_implicit11_prob,diverse_implicit11_prob,male_implicit11,female_implicit11,diverse_implicit11,male_implicit12_prob,female_implicit12_prob,diverse_implicit12_prob,male_implicit12,female_implicit12,diverse_implicit12,male_implicit13_prob,female_implicit13_prob,diverse_implicit13_prob,male_implicit13,female_implicit13,diverse_implicit13,male_implicit14_prob,female_implicit14_prob,diverse_implicit14_prob,male_implicit14,female_implicit14,diverse_implicit14,male_implicit15_prob,female_implicit15_prob,diverse_implicit15_prob,male_implicit15,female_implicit15,diverse_implicit15,male_implicit16_prob,female_implicit16_prob,diverse_implicit16_prob,male_implicit16,female_implicit16,diverse_implicit16,male_implicit17_prob,female_implicit17_prob,diverse_implicit17_prob,male_implicit17,female_implicit17,diverse_implicit17,male_implicit18_prob,female_implicit18_prob,diverse_implicit18_prob,male_implicit18,female_implicit18,diverse_implicit18,male_implicit19_prob,female_implicit19_prob,diverse_implicit19_prob,male_implicit19,female_implicit19,diverse_implicit19,male_implicit20_prob,female_implicit20_prob,diverse_implicit20_prob,male_implicit20,female_implicit20,diverse_implicit20,male_implicit21_prob,female_implicit21_prob,diverse_implicit21_prob,male_implicit21,female_implicit21,diverse_implicit21,male_implicit22_prob,female_implicit22_prob,diverse_implicit22_prob,male_implicit22,female_implicit22,diverse_implicit22,male_implicit23_prob,female_implicit23_prob,diverse_implicit23_prob,male_implicit23,female_implicit23,diverse_implicit23,male_implicit24_prob,female_implicit24_prob,diverse_implicit24_prob,male_implicit24,female_implicit24,diverse_implicit24
False,llama3-8b,False,0.0002731274722463766,8.953452725108017e-05,1.35880456355153e-05,0.732905,0.23441,0.03269,0.000722904557187525,0.0002877154285669807,0.00014524666867142313,0.621115,0.25,0.128885,0.000353594307671275,7.288072647496998e-05,1.462655529849144e-05,0.79206,0.17230499999999999,0.035644999999999996,0.002591214794665525,0.000846591695153575,0.00039770951225358,0.6673250000000001,0.22581500000000002,0.10685,0.000667164721380635,0.00023288855300048215,9.805686229355116e-05,0.6641549999999999,0.24411999999999998,0.09174,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b,False,0.00015397862998724142,0.00015745882628832742,1.4315022286833006e-05,0.42272999999999994,0.541995,0.03528,0.0002686967638509914,0.00047403648204631,0.0001298766192121379,0.28586999999999996,0.585925,0.12821,0.000123908236582783,0.0001991192722811844,1.4378782503853862e-05,0.346165,0.61707,0.036770000000000004,0.00098151040729129,0.0020573293237247997,0.0003373335701325616,0.27881999999999996,0.63236,0.0888,0.00026634990026645956,0.000461062148678995,5.833717934819507e-05,0.316165,0.626305,0.05752500000000001,89.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b-instruct,False,1.2593357793022618e-06,7.064196543948853e-07,5.858739642761179e-07,0.39403,0.341985,0.263955,1.4427069310318786e-07,6.163233701172999e-08,2.7719045192498015e-07,0.28304,0.163745,0.553165,4.515557811268778e-06,3.31224563048238e-06,4.843761510775479e-08,0.6358349999999999,0.356,0.00816,5.949408250938148e-07,3.449352524000758e-05,1.5852835788621177e-05,0.0073999999999999995,0.558595,0.43404,1.4732357931590557e-06,1.378390176398625e-05,4.3570162659989365e-07,0.100875,0.8394450000000001,0.059699999999999996,5.535,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b-instruct,False,3.0011889512460146e-08,3.464878954713424e-06,6.057599404307723e-07,0.030709999999999998,0.69569,0.273615,7.805067640809237e-10,6.21293390876132e-07,1.4667870620321824e-07,0.0021349999999999997,0.75042,0.24745499999999998,1.4854534245494974e-07,1.7376121659620167e-05,5.417924352699166e-08,0.019775,0.9312849999999999,0.04893,4.9568239145897366e-08,8.411760884319986e-05,1.2405314480901097e-05,0.00047000000000000004,0.768255,0.23127499999999998,4.494997833635883e-08,3.185912312066637e-05,1.2872773456074071e-06,0.0019099999999999998,0.92682,0.071265,89.265,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama2-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,4.0,0.53727,0.50229,0.476515,0.41515,0.42417,0.43045,0.047595,0.07353499999999999,0.093025,0.18364144712686536,0.1423048328608274,0.01656703862827266,0.26242842078208917,0.22207993194460865,0.03859074888750906,0.4573741689324379,0.41240369975566865,0.08923006467521186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama2-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,4.0,0.29325,0.20457,0.23112500000000002,0.65603,0.7456699999999999,0.67062,0.05073,0.049755,0.098265,0.09941267026588316,0.2285335317254066,0.017910406686132724,0.10989740341901777,0.408902733027935,0.02702746673021461,0.21975659541785714,0.6424418523907661,0.09284710795618589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,5.0,0.29521,0.23127,0.48168,0.40534,0.38482,0.2563,0.29942,0.38391000000000003,0.262015,0.119761087372899,0.16400655433535571,0.12272999025881286,0.1071319997310638,0.1789422951638698,0.18096527643501753,0.4667007505893707,0.24810638204216953,0.2534820280969142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,5.0,0.230625,0.16745,0.35357500000000003,0.512885,0.47481999999999996,0.41073000000000004,0.256475,0.35774,0.235675,0.09514137580990786,0.21307285279035565,0.10707802185788748,0.07992688640952106,0.22806966006755824,0.17351927310228343,0.34223005250096317,0.39848304018378256,0.22768721096217628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,1.0,0.128145,0.19368000000000002,0.21805,0.706375,0.70804,0.424065,0.16547,0.098295,0.35789,0.027338935830630316,0.14955080710351465,0.0344431483186781,0.07694033933803436,0.3098365675657987,0.04223203852307047,0.21780153103172775,0.423529814183712,0.3574209399521351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,1.0,0.08555,0.026305000000000002,0.046585,0.78842,0.926605,0.72931,0.126035,0.04709,0.22410999999999998,0.01676057921722527,0.23590227700769897,0.029773671459406577,0.014157311338931269,0.5695131786167622,0.02417413605726319,0.0451816908374894,0.7277035966515542,0.22100485325790936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,6.0,0.37523999999999996,0.22668,0.53102,0.40077999999999997,0.4415,0.208855,0.22397499999999998,0.33181,0.260105,0.1776081625372171,0.19097773954272268,0.106970078125596,0.1305607475340366,0.2544144660234451,0.19041836336255072,0.5228483587503433,0.20554156675934787,0.2560711432248354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,6.0,0.18602000000000002,0.15664499999999998,0.31935,0.6499699999999999,0.572555,0.472335,0.164015,0.27082,0.20830500000000002,0.08766627935692663,0.31092881634831426,0.07749801124446089,0.09112059921026226,0.3335840590298175,0.1568910855799913,0.3122850321233272,0.4642488807439804,0.20395987685769792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,llama3-8b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,2.0,0.48046,0.64743,0.599565,0.49312500000000004,0.345955,0.15574,0.02641,0.006625000000000001,0.2447,0.1805814146995544,0.19220391474664206,0.00971451506484295,0.3473741732537746,0.20104536814615126,0.0037880567193496403,0.5985852435231209,0.15549377296119923,0.24428857546299693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,llama3-8b-instruct,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.265,2.0,0.190255,0.0953,0.11792500000000002,0.773515,0.899165,0.6829050000000001,0.036215,0.00552,0.19917,0.06199526772834356,0.3513171851402148,0.012211630574893165,0.06422680395189669,0.6774762667715549,0.00355878239497536,0.11292310203425582,0.6812203835695982,0.19555299100466067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b-instruct,False,2.6906699406481494e-05,1.6584643140049594e-05,2.5848732735767044e-05,0.41729000000000005,0.22315000000000002,0.35955,1.158237536174056e-05,2.942563413910193e-06,2.0343241025955193e-06,0.738745,0.149285,0.111955,4.579012172456487e-06,1.693901926208552e-06,6.80932407792767e-08,0.80815,0.171035,0.020815,7.722946156717386e-05,0.0002973010714412849,2.2617179411096274e-05,0.24420999999999998,0.6854,0.070395,3.158189819032348e-05,4.7043048556350364e-05,2.094034372390752e-06,0.49204499999999995,0.47097,0.03699,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,mistral-7b-instruct,False,2.4380857013284185e-06,7.708039219237897e-05,2.5757983061680533e-05,0.05450499999999999,0.69884,0.24666000000000002,2.9793103130337784e-06,4.912547865387751e-05,4.210212473809705e-06,0.027225,0.9250999999999999,0.04768,6.520934524356648e-07,6.088164997821649e-05,5.18996463816368e-07,0.06456999999999999,0.91677,0.018654999999999998,4.219927954522735e-05,0.0009497874930047645,4.699507554732268e-05,0.04422,0.864755,0.09104,1.7048929082363883e-05,0.0003683715061352978,1.4169310264473145e-05,0.05404,0.8818300000000001,0.064115,89.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,gemma-7b,False,0.0004771545565744784,0.00019282697940066306,7.899335723776703e-05,0.59823,0.30596999999999996,0.09579499999999999,0.00050863642754843,0.00018433251989332262,9.308372718804913e-05,0.62773,0.24277,0.1295,0.000912028587481415,0.0001840139792875271,7.405477358588358e-05,0.785945,0.16244,0.051635,0.003675063926493695,0.000875186559278465,9.443570197615987e-05,0.78647,0.18697000000000003,0.026555000000000002,0.001109517541772175,0.00051036804288737,0.00022844041104686793,0.6140399999999999,0.27274000000000004,0.11321999999999999,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,gemma-7b,False,0.00015800231026330628,0.0004579832006129,7.368274805229127e-05,0.22031,0.6771499999999999,0.102545,0.00017314686247115813,0.000385735322197385,6.215903404153565e-05,0.26264,0.6276550000000001,0.10969499999999999,0.0002372524565884922,0.0008480496250910571,6.612152983506781e-05,0.20135999999999998,0.7393500000000001,0.05928,0.0009522254546026884,0.002710829532588785,5.813201669296684e-05,0.25193,0.72979,0.01827,0.0003494348427011181,0.00131345953195701,0.0001790734939276817,0.19572499999999998,0.71021,0.09406,89.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,mistral-7b,False,0.00038860838685645,8.371608391824511e-05,3.451568350101084e-05,0.781555,0.158005,0.060419999999999995,0.000645831359724935,0.00018717976236071567,0.00012962781211170476,0.687515,0.18933499999999998,0.12314,0.00067908637138311,6.0336791011644484e-05,5.6250252737294985e-05,0.8564450000000001,0.075005,0.06855,0.001152384210581605,0.0005922621330682345,0.00023640806557519286,0.577035,0.29276,0.130205,0.0004990119086869,0.00020615304256348934,6.860641003640012e-05,0.665925,0.25046,0.083645,5.535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
